"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Do you consent to having your information viewed by other attendees of the Pastor’s Retreat?","do_you_consent_to_having_your_information_viewed_by_other_attendees_of_the_pastor_s_retreat_","enumeration","","pastor_retreat_registration_form","true","Yes, only my name; Yes, my name and email; Yes, my name, email and phone number; No.","false","false","false","false","false","false","Nay Luchetti","Form (3)","0.05%","1/6/26 4:31 PM CST","Forms"
"Flight #","flight__","number","","pastor_retreat_registration_form","true","","false","false","false","false","false","false","Nay Luchetti","Form (4); Sales view (3)","0.04%","1/22/26 8:30 PM CST","Forms"
"How many people will you register?","how_many_people_will_you_register_","enumeration","","pastor_retreat_registration_form","true","One Guest (One); Two Guests (Two)","false","false","false","false","false","false","Nay Luchetti","Form (3); Automation platform flow (3)","0.05%","1/6/26 4:31 PM CST","Forms"
"Mode of Transportation","mode_of_transportation","enumeration","Mode of Transportation for guests dor the Pastor's Retreat","pastor_retreat_registration_form","true","Air Travel; Train; Car; Other","false","false","false","false","false","false","Nay Luchetti","Form (4); Sales view (4)","0.05%","1/22/26 8:30 PM CST","Forms"
"#2 Guest Dietary Restrictions","n1__guest_dietary_restrictions","enumeration","","pastor_retreat_registration_form","true","Gluten free; Vegan; Vegetarian; Dairy-free; Diabetes; Other; None","false","false","false","false","false","false","Nay Luchetti","Form (3); Automation platform flow (3)","0.04%","12/31/25 4:21 PM CST","Record Merge"
"#2 Guest email","n1__guest_email","string","","pastor_retreat_registration_form","true","","false","false","false","false","false","false","Nay Luchetti","Form (3); Automation platform flow (2); Sales view (1); Properties v3 card (1)","0.04%","12/31/25 4:21 PM CST","Record Merge"
"#2 Guest Mobile Phone Number","n1__guest_mobile_phone_number","string","","pastor_retreat_registration_form","true","","false","false","false","false","false","false","Nay Luchetti","Form (3); Automation platform flow (3)","0.04%","12/31/25 4:21 PM CST","Record Merge"
"#2 Guest Shirt Size","n1__guest_shirt_size","enumeration","for events","pastor_retreat_registration_form","true","XS; S; M; L; XL; XXL; XXXL","false","false","false","false","false","false","Nay Luchetti","Form (3); Automation platform flow (3)","0.04%","12/31/25 4:21 PM CST","Record Merge"
"Other ways to travel","other_ways_to_travel","string","If the guest is not traveling by car, plane, or train, or if he is not flying with any of these airlines, he can input his specific travel arrangements for this property.","pastor_retreat_registration_form","true","","false","false","false","false","false","false","Nay Luchetti","Form (4); Sales view (3); Properties v3 card (1)","0%","6/19/25 4:24 PM CDT","Forms"
"Shirt Size","shirt_size","enumeration","for events","pastor_retreat_registration_form","true","XS; S; M; L; XL; XXL; XXXL","false","false","false","false","false","false","Andrea Laurent","Form (9); Automation platform flow (3); Sales view (8)","0.18%","1/6/26 4:31 PM CST","Forms"
"Travel Arrangements","travel_arrangements","enumeration","","pastor_retreat_registration_form","true","Flying  (Flying); Driving","false","false","false","false","false","false","Jason Rosoff","Form (7); Automation platform flow (3); Properties v3 card (1); Crm container view (1)","0.13%","1/6/26 4:31 PM CST","Forms"
"Will you use the provided Uber credit for airport transportation?","will_you_use_the_provided_uber_credit_for_airport_transportation","enumeration","","pastor_retreat_registration_form","true","Yes; No","false","false","false","false","false","false","Nay Luchetti","Form (1); Sales view (1)","0.02%","1/22/26 8:30 PM CST","Forms"
"Leader Name (plg - out of use)","leader_name","string","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (4); Sales view (1); Properties v3 card (2)","0.23%","12/31/25 4:21 PM CST","Record Merge"
"plan name","plan_name","string","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Rollup property (1); Automation platform flow (3); Report (4); Sales view (3); Properties v3 card (1)","0.22%","1/26/26 10:51 AM CST","Record Merge"
"PLG Revenue","plg_revenue","number","","plg","false","","true","false","true","false","false","false","Nay Luchetti","Report (2)","0.22%","1/26/26 10:51 AM CST","HubSpot Calculation"
"PLG Status","plg_status","enumeration","","plg","true","Active Trial; Inactive Trial; Active Subscription; Inactive Subscription","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Report (8); Sales view (1); Properties v3 card (1)","0.05%","10/6/25 9:02 AM CDT","CRM UI"
"price","price","string","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Calculated property (1); Automation platform flow (3); Report (4); Sales view (3); Properties v3 card (1)","0.22%","1/26/26 10:51 AM CST","Record Merge"
"recurring (monthly or yearly)","recurring__monthly_or_yearly_","string","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Automation platform flow (3); Sales view (3); Properties v3 card (1)","0.22%","1/26/26 10:51 AM CST","Record Merge"
"Stripe ID","stripe_id","string","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Sales view (2)","0%","5/25/25 11:14 PM CDT","Integration"
"Subscription End Date","subscription_end_date","date","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (2); Automation platform flow (2); Report (4); Properties v3 card (1)","0%","10/2/25 10:16 AM CDT","CRM UI"
"Subscription Start Date","subscription_start_date","date","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (2); Automation platform flow (1); Report (5); Sales view (1); Properties v3 card (1)","0.04%","12/16/25 3:08 AM CST","Workflow"
"Trial End Date","trial_end_date","date","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (2); Report (4); Sales view (1); Properties v3 card (1)","0.04%","10/6/25 9:00 AM CDT","CRM UI"
"Trial Start Date","trial_start_date","date","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (2); Automation platform flow (1); Report (4); Sales view (1); Properties v3 card (1)","0.04%","10/6/25 9:00 AM CDT","CRM UI"
"Upsell Solicitation Date","upsell_solicitation_date","date","","plg","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (2); Report (4); Properties v3 card (1)","0.02%","10/2/25 10:49 AM CDT","CRM UI"
"Annual Revenue","annualrevenue","string","Annual company revenue
When this property is empty, information is copied from the company to the contact.","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","Report (1); Sales view (12); Properties v3 card (1)","8.28%","12/31/25 4:21 PM CST","Record Merge"
"Company size","company_size","string","A contact's company size. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","3.15%","12/31/25 4:21 PM CST","Record Merge"
"Date of birth","date_of_birth","string","A contact's date of birth. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Degree","degree","string","A contact's degree. This property is required for the Facebook Ads Integration. This property will be automatically synced to via Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Field of study","field_of_study","string","A contact's field of study. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0.01%","3/31/23 12:26 PM CDT","Import"
"Gender","gender","string","","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Graduation date","graduation_date","string","A contact's graduation date. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Registered At","hs_content_membership_registered_at","datetime","Datetime at which this user was set up for Content Membership","properties_to_archieve","false","","true","true","false","false","false","true","HubSpot","Calculated property (1)","0%","",""
"Status","hs_content_membership_status","enumeration","The status of the contact's content membership.","properties_to_archieve","false","Active (active) [READ-ONLY]; Inactive (inactive) [READ-ONLY]","false","true","false","false","false","true","HubSpot","Sales view (1)","0.04%","10/2/25 8:43 AM CDT","Record Merge"
"Lead Status","hs_lead_status","enumeration","The contact's sales, prospecting or outreach status","properties_to_archieve","true","New; In Progress; Attempted to Contact; Connected; Open Deal; Unqualified; Bad Timing; Product wasn't ideal","false","true","false","false","false","true","HubSpot","Report (6); Sales view (30)","0.19%","12/31/25 4:21 PM CST","Record Merge"
"Member has accessed private content","hs_membership_has_accessed_private_content","number","1 if a member has accessed any private content, 0 or null if not","properties_to_archieve","false","","true","true","true","false","false","true","HubSpot","","33.06%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Membership last private content access date","hs_membership_last_private_content_access_date","datetime","The last date a contact accessed private content","properties_to_archieve","false","","true","true","false","false","false","true","HubSpot","Calculated property (1)","0%","",""
"Registered member","hs_registered_member","number","Whether or not a contact is registered","properties_to_archieve","false","","true","true","true","false","false","true","HubSpot","","100%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Broadcast Clicks","hs_social_num_broadcast_clicks","number","The number of clicks on published social messages. This is set automatically by HubSpot for each contact.","properties_to_archieve","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"Industry","industry","string","The industry a contact is in
When this property is empty, information is copied from the company to the contact.","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","Report (1); Sales view (11); Properties v3 card (1)","8.2%","12/31/25 4:21 PM CST","Record Merge"
"Job function","job_function","string","A contact's job function. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","Sales view (4)","13.52%","12/31/25 4:21 PM CST","Record Merge"
"Marital Status","marital_status","string","A contact's marital status. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Middle Name","middle_name","string","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","3.61%","12/31/25 4:18 PM CST","Record Merge"
"Military status","military_status","string","A contact's military status. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Number of Employees","numemployees","enumeration","The number of company employees
When this property is empty, information is copied from the company to the contact.","properties_to_archieve","true","1-5; 5-25; 25-50; 50-100; 100-500; 500-1000; 1000+","false","false","false","false","false","true","HubSpot","Report (1); Sales view (9); Properties v3 card (1)","0%","",""
"Relationship Score","relationship_score","number","","properties_to_archieve","true","","false","false","false","false","false","false","Andrea Laurent","","68.1%","1/26/26 9:53 AM CST","Record Merge"
"Relationship Status","relationship_status","string","A contact's relationship status. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Salutation","salutation","string","The title used to address a contact","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","1.73%","12/31/25 4:20 PM CST","Record Merge"
"School","school","string","A contact's school. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","","0%","",""
"Seniority","seniority","string","A contact's seniority. This property is required for the Facebook Ads Integration. This property will be automatically synced via the Lead Ads tool","properties_to_archieve","true","","false","false","false","false","false","true","HubSpot","Sales view (8)","1.4%","12/31/25 4:20 PM CST","Record Merge"
"Days To Close","days_to_close","number","The days that elapsed from when a contact was created until they closed as a customer. This is set automatically by HubSpot and can be used for segmentation and reporting.","sales_qualification","false","","true","true","true","false","false","true","HubSpot","Sales view (16)","2.5%","12/31/25 4:21 PM CST","HubSpot Calculation"
"How would you describe your ministry’s content sharing today?","how_would_you_describe_your_ministry_s_content_sharing_today_","enumeration","This field offers immediate insight into each ministry’s position in their digital journey, allowing your sales team to tailor their approach to each prospect’s current situation and needs. However, this remains company property since Leadforms does not permit field connections to companies; it is used only for paid ads to retrieve data and fill the correct property on the company.","sales_qualification","true","Digital-First (YouTube, Podcast, Social); Traditional Broadcast (TV/Radio); Hybrid (Mix of Digital & Traditional); Live Services with Basic Streaming; In-Person Services Only; Just Getting Started","false","false","false","false","false","false","Nay Luchetti","Form (3)","0.08%","12/31/25 4:20 PM CST","Record Merge"
"Buying Role","hs_buying_role","enumeration","The role that a contact plays during the sales process. Contacts can have more than one role, and they can share the same role with another contact.","sales_qualification","true","Blocker (BLOCKER) [READ-ONLY]; Budget Holder (BUDGET_HOLDER) [READ-ONLY]; Champion (CHAMPION) [READ-ONLY]; Decision Maker (DECISION_MAKER) [READ-ONLY]; End User (END_USER) [READ-ONLY]; Executive Sponsor (EXECUTIVE_SPONSOR) [READ-ONLY]; Influencer (INFLUENCER) [READ-ONLY]; Legal & Compliance (LEGAL_AND_COMPLIANCE) [READ-ONLY]; Other (OTHER) [READ-ONLY]; Key Leader Admin; Billing Contact","false","true","false","false","false","true","HubSpot","Rollup property (3); Automation platform flow (8); Flow action (4); Report (1); Dataset (1); Sales view (21); Properties list card (1); Properties v3 card (2)","0.27%","1/29/26 1:04 PM CST","Import"
"Currently Enrolled in Prospecting Agent","hs_currently_enrolled_in_prospecting_agent","bool","Indicates whether or not the contact has an active prospecting agent enrollment","sales_qualification","false","Yes (true); No (false)","true","true","true","false","false","true","HubSpot","","32.89%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Likelihood to close","hs_predictivecontactscore_v2","number","The probability that a contact will become a customer within the next 90 days. This score is based on standard contact properties and behavior.","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Report (2); Sales view (1)","97.5%","1/29/26 1:43 PM CST","HubSpot AI"
"Prospecting Agent Total Enrolled Count","hs_prospecting_agent_total_enrolled_count","number","","sales_qualification","false","","false","true","false","false","false","true","HubSpot","","24.49%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Currently in Sequence","hs_sequences_is_enrolled","bool","A yes/no field that indicates whether the contact is currently in a Sequence.","sales_qualification","false","True (true); False (false)","true","true","true","false","false","true","HubSpot","Sales view (18); Properties v3 card (1)","22.48%","1/29/26 1:03 PM CST","HubSpot Calculation"
"HubSpot Team","hubspot_team_id","enumeration","The team of the owner of a contact.","sales_qualification","false","","true","true","false","true","false","true","HubSpot","Report (18); Sales view (16)","46.69%","1/29/26 5:15 PM CST","Connected Inbox"
"Who would you like to meet?","pray_ae_that_this_contact_has_a_previous_relationship","enumeration","","sales_qualification","true","A Sales Executive; Harley Hayes; Kyle Kuehn; Richard Sylvester; Robby Schwartz; Russ Kirkpatrick","false","false","false","false","false","false","Nay Luchetti","Form (2); Properties v3 card (1)","0.03%","10/14/25 12:03 AM CDT","Record Merge"
"SalesCo Lead","salesco_lead","enumeration","","sales_qualification","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","","0.48%","1/13/26 2:30 PM CST","Record Merge"
"SDR Support","sdr_support","enumeration","","sales_qualification","true","Katie Everett; Michelle Evans","false","false","false","false","false","false","Andrea Laurent","","0.11%","7/19/23 9:01 AM CDT","CRM UI"
"What’s your primary challenge at this moment?","what_s_your_primary_challenge_at_this_moment_","enumeration","","sales_qualification","true","Limited reach beyond the local congregation; Manual content distribution is taking too much time; Lack of audience insights and analytics; Difficulty monetizing digital content; Need better donor engagement tools; Want to reach a younger/global audience","false","false","false","false","false","false","Nay Luchetti","Form (2)","0.08%","12/31/25 4:20 PM CST","Record Merge"
"When are you planning to address this challenge?","when_do_you_plan_to_address_this_changeling_","enumeration","","sales_qualification","true","1-3 months; 3-6 months; 6+ months; Just researching","false","false","false","false","false","false","Nay Luchetti","Form (2); Automation platform flow (1)","0.08%","12/31/25 4:20 PM CST","Record Merge"
"Level of engagement Score","combined_score_11_29_2024_engagement","number","This score indicates the contact's interest in our product. It accumulates points each time the lead interacts with our designated acquisition touchpoints.","score","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Report (1); Sales view (1); Properties v3 card (1); Mh score configuration (1)","91.84%","1/26/26 10:51 AM CST","Record Merge"
"Score Category","combined_score_11_29_2024_threshold","enumeration","Combined score thresholds help us understand at a glance if a contact is a good fit and how engaged they are. For combined scores, the labels are A1, A2, A3, B1, B2, B3, C1, C2, and C3. The letters refer to the fit score values where A is high-fit, and C is low-fit. The numbers refer to engagement score values, where 1 is high engagement, and 3 is low engagement. For example, a low-fit but highly engaged contact would have a value of C1.","score","false","A1; A2; A3; B1; B2; B3; C1; C2; C3","true","true","false","false","false","true","HubSpot","Report (1); Sales view (1); Properties v3 card (1); Mh score configuration (1)","91.84%","1/26/26 10:51 AM CST","Record Merge"
"HubSpot Score","hubspotscore","number","The number that shows qualification of contacts to sales readiness. It can be set in HubSpot's Lead Scoring app.","score","false","","true","true","false","false","false","true","HubSpot","Sales view (1)","0%","",""
"Klout Score","kloutscoregeneral","number","A contact's Klout score, a measure of Internet influence","score","true","","false","true","false","false","false","true","HubSpot","Sales view (1)","0%","",""
"Budget qualification","budget_qualification","enumeration","Indicates whether this contact has the necessary budget to purchase our products","smart_properties","true","Qualified - Has budget (qualified__has_budget); Not qualified - No budget (not_qualified__no_budget); Unknown (unknown)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.06%","10/17/25 6:29 PM CDT","Data Enrichment"
"Competitors Mentioned","competitors_mentioned","string","","smart_properties","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (1); Crm container view (1)","0.06%","10/17/25 5:20 PM CDT","Data Enrichment"
"Decision Role","decision_role","enumeration","Identifies the level of decision-making authority this contact holds, such as whether they are the final decision-maker or an economic buyer in purchasing processes.","smart_properties","true","Final decision maker (final_decision_maker); Economic buyer (economic_buyer); Key influencer (key_influencer); Technical evaluator (technical_evaluator); End user (end_user); Unknown (unknown)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.06%","10/17/25 9:48 PM CDT","Data Enrichment"
"Decision urgency expressed","decision_urgency_expressed","enumeration","Indicates whether the contact has expressed a sense of urgency or timeline for making a decision","smart_properties","true","No urgency expressed (no_urgency_expressed); Mild urgency (mild_urgency); Moderate urgency (moderate_urgency); High urgency (high_urgency); Specific deadline provided (specific_deadline_provided)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.06%","10/17/25 6:30 PM CDT","Data Enrichment"
"Pain Points Mentioned","pain_points_mentioned","string","","smart_properties","true","","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (1)","0.07%","10/17/25 6:22 PM CDT","Data Enrichment"
"Product-market fit assessment","productmarket_fit_assessment","enumeration","Indicates whether this contact has achieved product-market fit with our offering, helping to identify alignment between the contact's needs and our product.","smart_properties","true","Strong fit (strong_fit); Moderate fit (moderate_fit); Weak fit (weak_fit); No fit (no_fit); Not assessed (not_assessed)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (2); Mh score configuration (1)","0.07%","11/21/25 6:27 PM CST","Data Enrichment"
"Purchase intent level","purchase_intent_level","enumeration","Indicates the contact's current level of interest in making a purchase, to help sales and marketing teams prioritize outreach","smart_properties","true","No interest (no_interest); Low intent (low_intent); Moderate intent (moderate_intent); High intent (high_intent)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (2); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","0.07%","10/16/25 7:08 PM CDT","Data Enrichment"
"Follower Count","followercount","number","The number of Twitter followers a contact has","socialmediainformation","false","","false","true","false","false","false","true","HubSpot","Report (1); Sales view (16); Properties v3 card (1)","0%","",""
"Facebook Clicks","hs_social_facebook_clicks","number","The number clicks on links shared on Facebook","socialmediainformation","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"Google Plus Clicks","hs_social_google_plus_clicks","number","The number clicks on links shared on Google Plus","socialmediainformation","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"LinkedIn Clicks","hs_social_linkedin_clicks","number","The number clicks on links shared on LinkedIn","socialmediainformation","false","","true","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"Twitter Clicks","hs_social_twitter_clicks","number","The number of times a contact clicked on links you shared on Twitter through HubSpot. This is set automatically by HubSpot and can be used for segmentation.","socialmediainformation","false","","true","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"Instagram profile URL","instagram","string","","socialmediainformation","true","","false","false","false","false","false","false","Matthew Potter","Rollup property (1); Report (2); Dataset (1); Sales view (18); Properties v3 card (3)","0.09%","12/31/25 4:20 PM CST","Record Merge"
"LinkedIn Connections","linkedinconnections","number","How many LinkedIn connections they have","socialmediainformation","true","","false","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (1)","0%","",""
"Twitter Bio","twitterbio","string","The contact's Twitter bio. This is set by HubSpot using the contact's email address.","socialmediainformation","true","","false","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (1)","0%","",""
"Youtube Followers","youtube_followers","string","","socialmediainformation","true","","false","false","false","false","false","false","Michael Lynn","Report (1); Sales view (16); Properties v3 card (1)","0%","",""
"Conference Name","conference_name","enumeration","","source_and_attribuition","true","NRB 2024 (NRB); NRB 2023; Dunham; C3; Indy Race; Exponential; SBC; Vatican/Human Flourishing; Christian Music Broadcasters; For Others Event; Pray.com Pastor Retreat 1 (April 24) (Pray.com Pastor Retreat 1); Pray.com Pastor Retreat 2 (July 24) (Pray.com Pastor Retreat 2); Pray.com Pastor Retreat 3 (Aug 24) (Pray.com Pastor Retreat 3); Pray.com Pastor Retreat 4 (Oct 24) (Pray.com Pastor Retreat 4); Golf Event 1 (TPC Sawgrass) (Golf Event (Atlanta, GA)); Golf Event 2 (Augusta, GA) (Golf Event (Dallas, TX)); A.R Bernard Golf Tournament; RNA Writers Conference; Spire; North Coast Leadership Conference; RightNow Media Conference; Christian Mental Health Summit; FCCI; BCI; Pray.com Pastor Retreat 4 (March 25)","false","false","false","false","false","false","Andrea Laurent","Form (1); Automation platform flow (1); Sales view (1); Properties v3 card (1)","0.02%","12/31/25 4:20 PM CST","Record Merge"
"Campaign of last booking in meetings tool","engagements_last_meeting_booked_campaign","string","This UTM parameter shows which marketing campaign (e.g. a specific email) referred the contact to the meetings tool for their most recent booking. This property is only populated when you add tracking parameters to your meeting link.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (1)","0.09%","12/22/25 6:54 AM CST","Record Merge"
"Medium of last booking in meetings tool","engagements_last_meeting_booked_medium","string","This UTM parameter shows which channel (e.g. email) referred the contact to the meetings tool for their most recent booking. This property is only populated when you add tracking parameters to your meeting link.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Sales view (15); Properties v3 card (2)","0.1%","12/22/25 6:54 AM CST","Record Merge"
"Source of last booking in meetings tool","engagements_last_meeting_booked_source","string","This UTM parameter shows which site (e.g. Twitter) referred the contact to the meetings tool for their most recent booking. This property is only populated when you add tracking parameters to your meeting link.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Dataset (3); Sales view (16); Properties v3 card (3)","0.1%","12/22/25 6:54 AM CST","Record Merge"
"Marketing Attribution","first_touch_marketing_attribution","enumeration","A workflow populates this drop-down property. The workflow updates marketing attribution based on a contact’s first conversion, setting values for organic forms, paid forms, event attendance, or outbound contacts.","source_and_attribuition","false","Paid Advertisement (Paid BOFU Form); Website Organic (Organic BOFU Form); Live Events (Event Attendance); PRAYStudio PLG Ad; Instagram Outreach; Outbound","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (3); Dataset (1); Sales view (19); Properties v3 card (1)","12.92%","1/27/26 4:34 PM CST","Workflow"
"Last Touch Converting Campaign","hs_analytics_last_touch_converting_campaign","string","The campaign responsible for the last touch creation of this contact","source_and_attribuition","false","","true","true","false","true","false","true","HubSpot","Rollup property (1); Report (2); Sales view (44)","0.84%","1/28/26 12:32 PM CST","Analytics"
"Original Source","hs_analytics_source","enumeration","First known source the contact used to find your website. Set automatically, but may be updated manually.","source_and_attribuition","false","Organic Search (ORGANIC_SEARCH); Paid Search (PAID_SEARCH); Email Marketing (EMAIL_MARKETING); Organic Social (SOCIAL_MEDIA); Referrals (REFERRALS); Other Campaigns (OTHER_CAMPAIGNS); Direct Traffic (DIRECT_TRAFFIC); Offline Sources (OFFLINE); Paid Social (PAID_SOCIAL); AI Referrals (AI_REFERRALS)","false","true","false","false","false","true","HubSpot","Rollup property (5); Automation platform flow (8); Report (19); Data sync mapping (1); Dataset (4); Sales view (52); Properties v3 card (2); Association v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"Original Source Drill-Down 1","hs_analytics_source_data_1","string","Additional information about the source through which a contact first found your website. This property is automatically set by HubSpot.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Rollup property (2); Automation platform flow (1); Report (7); Dataset (4); Sales view (34); Properties v3 card (2)","100%","1/29/26 11:52 AM CST","Analytics"
"Original Source Drill-Down 2","hs_analytics_source_data_2","string","Additional information about the source through which a contact first found your website. This property is automatically set by HubSpot.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Inbounddb lists (1); Automation platform flow (3); Report (2); Sales view (22); Properties v3 card (2)","96.92%","1/29/26 11:52 AM CST","Analytics"
"Latest Traffic Source","hs_latest_source","enumeration","The source of the latest session for a contact","source_and_attribuition","false","Organic Search (ORGANIC_SEARCH); Paid Search (PAID_SEARCH); Email Marketing (EMAIL_MARKETING); Organic Social (SOCIAL_MEDIA); Referrals (REFERRALS); Other Campaigns (OTHER_CAMPAIGNS); Direct Traffic (DIRECT_TRAFFIC); Offline Sources (OFFLINE); Paid Social (PAID_SOCIAL); AI Referrals (AI_REFERRALS)","false","true","false","false","false","true","HubSpot","Rollup property (4); Report (1); Sales view (49); Properties v3 card (2)","100%","1/29/26 2:04 PM CST","Analytics"
"Latest Traffic Source Drill-Down 1","hs_latest_source_data_1","string","Additional information about the latest source for the last session the contact used to find your website. Set automatically.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Sales view (16); Properties v3 card (2)","100%","1/29/26 2:04 PM CST","Analytics"
"Latest Traffic Source Drill-Down 2","hs_latest_source_data_2","string","Additional information about the source for the last session the contact used to find your website. Set automatically.","source_and_attribuition","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Sales view (16); Properties v3 card (2)","95.04%","1/29/26 2:04 PM CST","Analytics"
"Latest Traffic Source Date","hs_latest_source_timestamp","datetime","The time of the latest session for a contact","source_and_attribuition","false","","false","true","false","false","false","true","HubSpot","Rollup property (4); Sales view (16); Properties v3 card (2)","100%","1/29/26 2:04 PM CST","Analytics"
"Marketing contact status source type","hs_marketable_reason_type","enumeration","The type of the activity that set the contact as a marketing contact","source_and_attribuition","false","Ad (AD) [READ-ONLY]; Contact Import (CONTACT_IMPORT) [READ-ONLY]; Conversation (CONVERSATION) [READ-ONLY]; Form Submission (FORM_SUBMISSION) [READ-ONLY]; Initial State (INITIAL_STATE) [READ-ONLY]; Integrator Set (INTEGRATOR_SET) [READ-ONLY]; User Set (USER_SET) [READ-ONLY]; Workflow (WORKFLOW) [READ-ONLY]; Email (EMAIL); Sample Contact (SAMPLE_CONTACT); Feedback Submission (FEEDBACK_SUBMISSION)","true","true","false","false","false","true","HubSpot","Report (1)","36.58%","1/29/26 2:41 PM CST","Workflow"
