"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Company and Leader Relationship","byer_role","enumeration","Given that the brand represented on the Pray Channel is the Artist, what is the relationship between this company and the Artist itself?","discontinued","false","It’s the Artist’s Account (Artist); It’s the Artist Church (Artist Church); It’s the Artist Digital Ministry (Digital Ministry); It’s the Artist Agency (Agency); Other","false","false","false","false","false","false","Nay Luchetti","Sales view (2)","0.87%","1/27/26 11:32 AM CST","Record Merge"
"Church Email","church_email","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Report (1)","8.77%","1/29/26 9:32 AM CST","Record Merge"
"Community Size","community_size","string","","discontinued","true","","false","false","false","false","false","false","Unknown user","Properties v3 card (2)","10.03%","1/27/26 11:32 AM CST","Record Merge"
"Congregation Size","congregation_size","enumeration","","discontinued","true","; 0-250; 251-1000; 1001-2500; 2501-5000; >5,000","false","false","false","false","false","false","Andrea Laurent","Form (1); Automation platform flow (1)","0.22%","1/26/26 11:10 AM CST","Record Merge"
"Current Marketing budget","current_marketing_budget","number","The total amount allocated by this company for marketing activities","discontinued","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Sales view (6); Properties v3 card (1)","0.01%","10/7/25 5:40 PM CDT","Data Enrichment"
"Current Online Presence (TV, Radio, etc)","current_online_presence__tv__radio__etc_","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (1)","2.5%","1/29/26 9:32 AM CST","Record Merge"
"Current Radio/Media (Program Name)","current_radio_media","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Report (2); Properties v3 card (1)","1.38%","1/29/26 9:32 AM CST","Record Merge"
"Facebook Fans","facebookfans","number","Number of facebook fans","discontinued","false","","false","true","false","false","false","true","HubSpot","Properties list card (1)","0%","",""
"Giving Enabled","giving_enabled","number","Does the organization have giving enabled?","discontinued","true","","false","false","false","false","false","false","Andrew Meyer","","16.85%","1/26/26 1:58 PM CST","Record Merge"
"Has Facebook Page","has_facebook_page","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Report (2); Controlling conditional field (1)","9.18%","1/29/26 9:32 AM CST","Record Merge"
"Has Instagram Page","has_instagram_page","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Report (2); Controlling conditional field (1)","9.18%","1/29/26 9:32 AM CST","Record Merge"
"Has Podcast","has_podcast","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Report (2); Controlling conditional field (1)","9.18%","1/29/26 9:32 AM CST","Record Merge"
"Has Radio Program","has_radio_program","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Report (2); Controlling conditional field (1)","9.19%","1/29/26 9:32 AM CST","Record Merge"
"Has TV Program","has_tv_program","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Report (2); Controlling conditional field (1)","9.18%","1/29/26 9:32 AM CST","Record Merge"
"Has Youtube Channel","has_youtube_channel","enumeration","","discontinued","true","Yes (true); No (false)","false","false","false","false","false","false","Declan Watts","Report (2); Controlling conditional field (1)","9.17%","1/29/26 9:32 AM CST","Record Merge"
"Media Contact Email","media_contact_email","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Report (1)","0.58%","1/26/26 1:58 PM CST","Record Merge"
"Media Contact First Name","media_contact_first_name","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","Email (1)","0.78%","1/27/26 11:32 AM CST","Record Merge"
"Media Contact Last Name","media_contact_last_name","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","","0.5%","1/26/26 1:23 PM CST","Record Merge"
"Media Contact Phone","media_contact_phone","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","","0.1%","1/26/26 1:23 PM CST","Record Merge"
"Media Contact Title/Role","media_contact_title_role","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","","0.59%","1/26/26 1:23 PM CST","Record Merge"
"Content Broadcasting Status (old0","ministry_s_content_sharing_category","enumeration","","discontinued","true","Traditional Broadcast (TV/Radio); Hybrid (Mix of Digital & Traditional); Digital-First (YouTube, Podcast, Social); Live Services with Basic Streaming; In-Person Services Only; Just Getting Started","false","false","false","false","false","false","Nay Luchetti","Sales view (8); Properties list card (1); Properties v3 card (2); Mh score configuration (1)","0.59%","1/26/26 11:10 AM CST","Record Merge"
"Ministry Sector","ministry_sector","string","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","","3.71%","1/28/26 9:25 AM CST","Record Merge"
"Ministry Size","ministry_size","enumeration","Range of the number of members on the ministry - property asked by Sean for the PLG landing pages","discontinued","true","10 +; < 100; 100 to 1k; 1k to 10k","false","false","false","false","false","false","Nay Luchetti","Form (1)","0%","1/5/26 8:28 AM CST","Record Merge"
"Has Org Chart","orgcharthub_has_org_chart","enumeration","Indicates whether this company has an Org Chart","discontinued","false","Yes (true); No (false)","false","false","false","false","false","false","Russ Kirkpatrick","","0.05%","12/31/25 2:32 PM CST","Integration"
"Payment Terms","payment_terms","enumeration","","discontinued","true","Net 30; Advanced Payment; Due on Receipt","false","false","false","false","false","false","Andrea Laurent","Dataset (2)","0.14%","1/26/26 1:58 PM CST","Record Merge"
"Use case drill-down (old)","pray_channel_type","enumeration","What type of creator will be displayed on the PRAY Channel?","discontinued","true","Church and digital ministry (Digital Ministry Attached to a Church); Church only (National/Global Church); Digital Ministry (Digital Ministry/Tech-Based Community); Humanitarian Organization (Humanitarian & Mission-Based Organizations); Podcaster (Faith-Based Show/Podcast); Other; Christian Authors/Speakers [HIDDEN]; Christian Preachers and Pastors [HIDDEN]","false","false","false","false","false","false","Nay Luchetti","Form (5)","0.57%","1/26/26 11:10 AM CST","Record Merge"
"Product Use Case","product_use_case","enumeration","This is filled by automation, for product marketing categorization","discontinued","true","Mission-Based organizations; Media Content (show, author, or Ministry); Other","false","false","false","false","false","false","Nay Luchetti","","0.57%","1/26/26 11:10 AM CST","Record Merge"
"Relationship Score","relationship_score","number","","discontinued","true","","false","false","false","false","false","false","Andrea Laurent","","60.16%","1/29/26 9:32 AM CST","Record Merge"
"Service Attendance","service_attendance","string","","discontinued","true","","false","false","false","false","false","false","Unknown user","Sales view (2); Properties v3 card (2)","1.31%","1/28/26 9:24 AM CST","Record Merge"
"Decision-Maker / Economic Buyer","decision_maker___economic_buyer","string","","enriched_demographics","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Sales view (1); Properties list card (1); Mh score configuration (1)","0.08%","1/16/26 2:45 PM CST","Record Merge"
"Decision Urgency / Timeline","decision_urgency___timeline","enumeration","","enriched_demographics","true","No timeline mentioned; Low urgency; Medium urgency; High urgency; Specific date stated","false","false","false","false","false","false","Nay Luchetti","Sales view (6); Properties list card (1); Mh score configuration (1)","0.09%","1/16/26 2:45 PM CST","Record Merge"
"Apple Podcast Link","apple_podcast_link","string","","firmographics","true","","false","false","false","false","false","false","Andrea Laurent","Sales view (1)","0.66%","1/27/26 9:59 AM CST","Integration"
"PRAY channel type (person or company)","artist_type","enumeration","Clay enrichment rules (“If person → use LinkedIn; if company → use domain”)","firmographics","true","Person; Company/Logo (Company)","false","false","false","false","false","false","Nay Luchetti","Sales view (1); Properties list card (1); Properties v3 card (1)","0%","",""
"Company Founders","company_founders","string","","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (1); Properties list card (1); Properties v3 card (1)","0.08%","1/20/26 3:35 PM CST","Record Merge"
"Company Revenue Model","company_revenue_model","string","","firmographics","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (6); Properties list card (2); Properties v3 card (1)","9.72%","1/28/26 9:24 AM CST","Record Merge"
"Company Type","company_type","enumeration","What type of leader does the artist featured on the PRAY.COM app represent?","firmographics","true","Church (Mega Church); Parachurch organization; Media Ministry; Podcast (Podcaster); Nonprofit; Agency; Competitor [HIDDEN]; Media Channel; Broadcasting platform; Social Network; Ads Agency [HIDDEN]; Other","false","false","false","false","false","false","Andrea Laurent","Form (2); Rollup property (2); Inbounddb lists (4); Automation platform flow (17); Object requirement (1); Report (2); Dataset (2); Sales view (26); Dependent conditional field (3); Pipeline object tag (1); Association table card (2); Properties list card (3); Properties v3 card (2); Controlling pipeline stage field (1); Mh score configuration (2)","34.73%","1/29/26 4:04 PM CST","CRM UI"
"Denomination","denomination","string","","firmographics","true","","false","false","false","false","false","false","Unknown user","Form (1); Rollup property (1); Sales view (10); Properties list card (2); Properties v3 card (4)","10.71%","1/29/26 9:32 AM CST","Record Merge"
